focus_session_length_minutes,break_frequency_per_hour,after_hours_activity_minutes,communication_sentiment_score,department,wellness_label
-1.1038092131821804,-0.6182543939521877,0.10622174405079875,-0.8342985355152551,-0.0024773599285262695,0
-0.47584464044945596,-0.7036228539585309,1.687659538139775,-0.7406563647751784,-0.0024773599285262695,0
0.4750731411172409,0.8756936561588163,-0.8965814463094979,1.1023918138817894,-0.7102944823646363,1
0.6365497455342274,-0.17006997891888642,0.1282883179218077,0.42561430716941545,1.4131568849436937,2
0.5528211358365305,-0.2554384389252296,-0.0752145299997194,0.5107435532967581,-0.7102944823646363,2
0.8578324997352824,1.0891148061746738,-1.1589284912203823,1.064083653124485,-0.0024773599285262695,1
-1.145673518031029,-0.9383861189759743,0.9030702449483448,-1.58343590143587,-0.7102944823646363,0
0.7800845050159929,-0.2554384389252296,-0.43073155347708614,0.025506850370905314,-1.4181116048007463,2
0.5528211358365305,1.8574309462317617,-0.7445672707536583,0.7618748293724186,-1.4181116048007463,1
0.702336510296703,0.08603540110014282,1.263490951508158,0.8214653016615585,-0.0024773599285262695,2
-0.8705652290243113,-0.8316755439680454,0.03757018089654852,-1.4004080222620838,-0.0024773599285262695,0
-2.0068820749216223,-0.19141209392047223,0.42741298595104044,-0.10644348112647585,-1.4181116048007463,2
1.0910764838931513,1.836088831230176,-0.720048855341426,1.8472727174960368,-0.7102944823646363,1
0.37340268648432345,0.36348289612075785,0.3587614227967904,-0.34906183258940227,1.4131568849436937,2
-0.7389916994993596,-0.7249649689601166,0.7118266047329337,-0.923684243948965,-0.0024773599285262695,0
0.582724210728565,-0.212754208922058,-0.17328819164864817,-1.18332844463736,-1.4181116048007463,2
0.07437193756397852,-0.31946478392998695,0.46173876752816534,-0.7236305155497098,0.7053397625075838,2
1.3542235429430554,1.6866940262190755,-0.8941296047682745,1.200290446928233,-0.7102944823646363,1
-0.22465881135636623,-0.5969122789506021,-0.07276268845849633,0.02976331267727245,-0.0024773599285262695,2
-2.096591299597726,-1.237175728998175,0.47644981677550485,-1.4642549568575904,1.4131568849436937,0
-0.7449723144777665,-1.1304651539902464,1.945102899968213,-0.6001931086650629,0.7053397625075838,0
-0.6193793999312217,-1.2585178439997609,0.7878336925108537,-0.6087060332777973,-0.0024773599285262695,0
0.9953866442386413,0.4701934711286866,-1.1834469066326143,1.3237278538128798,-1.4181116048007463,1
-0.45192218053582844,-0.6609386239553593,2.249131251079892,-0.5959366463586958,-0.7102944823646363,0
-0.6074181699744079,-1.0664388089854888,1.5503564118312747,-1.2897400022965382,0.7053397625075838,0
-1.2353827427071322,-0.6609386239553593,0.008148082401869997,-0.8045032993706854,0.7053397625075838,0
1.1329407887419998,-0.2767805539268154,-1.266809519034204,1.4939863460675653,-0.0024773599285262695,1
-0.4100578756869802,-1.2158336139965893,1.8053479321184898,-1.3706127861175137,0.7053397625075838,0
1.0312703341090823,0.6836146211445443,-1.031432731076775,0.1702265687873874,-0.0024773599285262695,1
-1.5224522616706633,-0.7463070839617023,0.7167302878153802,0.38730614641211125,-0.7102944823646363,2
-1.139692903052622,-0.9383861189759743,0.8466778895002107,-0.9449665554808006,1.4131568849436937,0
-1.3191113524048288,-0.9383861189759743,0.47890165831672793,-1.0300958016081432,0.7053397625075838,0
